timestamp,device_id,rack_location,cpu_utilization,memory_usage,disk_io,temperature,network_traffic,power_usage,status
2025-02-16 18:14:04.158842,SRV-003,RACK-B,10.0,46.5,118.0,19.0,251.0,213.0,normal
2025-02-16 18:14:04.158842,SRV-004,RACK-A,10.0,46.7,98.0,19.0,77.0,167.6,normal
2025-02-16 18:14:04.158842,SRV-005,RACK-A,10.0,39.4,91.0,19.0,50.0,211.8,normal
2025-02-16 18:15:04.158842,SRV-005,RACK-A,10.0,44.3,101.0,19.0,224.0,209.8,normal
2025-02-16 18:15:04.158842,SRV-002,RACK-C,10.0,38.8,105.0,19.0,177.0,212.0,normal
2025-02-16 18:15:04.158842,SRV-003,RACK-B,10.0,46.0,102.0,19.0,50.0,219.8,normal
2025-02-16 18:15:04.158842,SRV-004,RACK-B,10.0,49.0,91.0,19.0,50.0,248.2,normal
2025-02-16 18:15:04.158842,SRV-005,RACK-A,10.0,37.8,125.0,19.0,50.0,222.2,normal
2025-02-16 18:16:04.158842,SRV-001,RACK-C,10.0,43.5,85.0,19.0,50.0,217.2,normal
2025-02-16 18:16:04.158842,SRV-002,RACK-A,10.0,46.4,103.0,19.0,83.0,242.1,normal
2025-02-16 18:16:04.158842,SRV-003,RACK-A,10.0,42.2,110.0,19.0,68.0,204.4,normal
2025-02-16 18:16:04.158842,SRV-004,RACK-A,10.0,54.0,92.0,19.0,291.0,226.6,normal
2025-02-16 18:16:04.158842,SRV-005,RACK-C,10.0,43.6,111.0,19.0,66.0,231.2,normal
2025-02-16 18:17:04.158842,SRV-001,RACK-A,10.0,48.1,110.0,19.0,114.0,260.2,normal
2025-02-16 18:17:04.158842,SRV-002,RACK-B,10.0,34.0,96.0,19.0,77.0,224.4,normal
2025-02-16 18:17:04.158842,SRV-003,RACK-C,10.0,32.8,79.0,19.0,95.0,189.3,normal
2025-02-16 18:17:04.158842,SRV-004,RACK-C,10.0,41.4,78.0,19.0,301.0,196.0,normal
2025-02-16 18:17:04.158842,SRV-005,RACK-B,10.0,36.1,100.0,19.0,72.0,248.6,normal
2025-02-16 18:18:04.158842,SRV-001,RACK-C,10.0,51.1,116.0,19.0,114.0,214.2,normal
2025-02-16 18:18:04.158842,SRV-002,RACK-C,10.0,41.1,103.0,19.0,236.0,202.3,normal
2025-02-16 18:18:04.158842,SRV-003,RACK-C,10.0,43.1,110.0,19.0,108.0,211.2,normal
2025-02-16 18:18:04.158842,SRV-004,RACK-A,10.0,35.1,93.0,19.0,227.0,218.8,normal
2025-02-16 18:18:04.158842,SRV-005,RACK-A,10.0,45.9,95.0,19.0,187.0,204.4,normal
2025-02-16 18:19:04.158842,SRV-001,RACK-C,10.0,49.2,106.0,19.0,50.0,222.2,normal
2025-02-16 18:19:04.158842,SRV-002,RACK-A,10.0,42.3,94.0,19.0,50.0,201.4,normal
2025-02-16 18:19:04.158842,SRV-003,RACK-C,10.0,38.2,104.0,19.0,251.0,209.6,normal
2025-02-16 18:19:04.158842,SRV-004,RACK-B,10.0,39.1,100.0,19.0,193.0,207.1,normal
2025-02-16 18:19:04.158842,SRV-005,RACK-C,10.0,48.5,91.0,19.0,50.0,218.3,normal
2025-02-16 18:20:04.158842,SRV-001,RACK-C,10.0,38.2,105.0,19.0,51.0,227.8,normal
2025-02-16 18:20:04.158842,SRV-002,RACK-B,10.0,45.9,99.0,19.0,50.0,263.1,normal
2025-02-16 18:20:04.158842,SRV-003,RACK-A,10.0,45.9,123.0,19.0,142.0,180.8,normal
2025-02-16 18:20:04.158842,SRV-004,RACK-B,10.0,50.2,101.0,19.0,89.0,204.2,normal
2025-02-16 18:20:04.158842,SRV-005,RACK-B,10.0,45.8,89.0,19.0,62.0,237.6,normal
2025-02-16 18:21:04.158842,SRV-001,RACK-A,10.0,54.1,98.0,38.0,50.0,199.7,warning
2025-02-16 18:21:04.158842,SRV-002,RACK-A,10.0,47.6,90.0,19.0,233.0,210.8,normal
2025-02-16 18:21:04.158842,SRV-003,RACK-C,10.0,39.0,99.0,19.0,50.0,228.7,normal
2025-02-16 18:21:04.158842,SRV-004,RACK-A,10.0,45.6,95.0,19.0,103.0,230.2,normal
2025-02-16 18:21:04.158842,SRV-005,RACK-A,10.0,35.7,105.0,19.0,50.0,218.9,normal
2025-02-16 18:22:04.158842,SRV-001,RACK-C,10.0,36.4,92.0,19.0,121.0,174.0,normal
2025-02-16 18:22:04.158842,SRV-002,RACK-B,10.0,46.5,103.0,19.0,170.0,208.7,normal
2025-02-16 18:22:04.158842,SRV-003,RACK-A,10.0,37.9,84.0,19.0,50.0,211.8,normal
2025-02-16 18:22:04.158842,SRV-004,RACK-B,10.0,39.6,107.0,19.0,50.0,222.4,normal
2025-02-16 18:22:04.158842,SRV-005,RACK-B,10.0,43.1,128.0,19.0,136.0,220.5,normal
2025-02-16 18:23:04.158842,SRV-001,RACK-B,10.0,51.7,106.0,19.0,81.0,197.0,normal
2025-02-16 18:23:04.158842,SRV-002,RACK-A,10.0,48.2,116.0,19.0,105.0,235.0,normal
2025-02-16 18:23:04.158842,SRV-003,RACK-B,10.0,43.9,96.0,19.0,232.0,215.2,normal
2025-02-16 18:23:04.158842,SRV-004,RACK-C,10.0,42.8,101.0,19.0,235.0,190.6,normal
2025-02-16 18:23:04.158842,SRV-005,RACK-B,10.0,43.9,103.0,19.0,78.0,219.0,normal
2025-02-16 18:24:04.158842,SRV-001,RACK-C,10.0,43.9,84.0,19.0,238.0,203.2,normal
2025-02-16 18:24:04.158842,SRV-002,RACK-B,10.0,32.7,108.0,19.0,89.0,210.8,normal
2025-02-16 18:24:04.158842,SRV-003,RACK-C,10.0,48.8,105.0,19.0,50.0,210.0,normal
2025-02-16 18:24:04.158842,SRV-004,RACK-A,10.0,42.0,114.0,19.0,436.0,239.7,normal
2025-02-16 18:24:04.158842,SRV-005,RACK-C,10.0,50.3,97.0,19.0,220.0,248.8,normal
2025-02-16 18:25:04.158842,SRV-001,RACK-A,10.0,40.8,105.0,19.0,155.0,212.3,normal
2025-02-16 18:25:04.158842,SRV-002,RACK-A,10.0,51.5,91.0,19.0,412.0,212.6,normal
2025-02-16 18:25:04.158842,SRV-003,RACK-B,10.0,48.7,106.0,19.0,77.0,200.6,normal
2025-02-16 18:25:04.158842,SRV-004,RACK-A,10.0,46.7,86.0,19.0,50.0,208.5,normal
2025-02-16 18:25:04.158842,SRV-005,RACK-A,10.0,48.5,93.0,19.0,97.0,205.9,normal
2025-02-16 18:26:04.158842,SRV-001,RACK-C,10.0,39.3,92.0,19.0,50.0,195.4,normal
2025-02-16 18:26:04.158842,SRV-002,RACK-A,10.0,33.2,113.0,19.0,50.0,228.0,normal
2025-02-16 18:26:04.158842,SRV-003,RACK-B,10.0,49.7,105.0,19.0,50.0,220.5,normal
2025-02-16 18:26:04.158842,SRV-004,RACK-B,10.0,41.9,95.0,19.0,78.0,251.3,normal
2025-02-16 18:26:04.158842,SRV-005,RACK-B,10.0,44.0,100.0,19.0,150.0,250.8,normal
2025-02-16 18:27:04.158842,SRV-001,RACK-B,10.0,45.1,105.0,19.0,109.0,216.3,normal
2025-02-16 18:27:04.158842,SRV-002,RACK-C,10.0,40.1,108.0,19.0,52.0,218.7,normal
2025-02-16 18:27:04.158842,SRV-003,RACK-A,63.7,58.8,91.0,24.4,54.0,311.3,normal
2025-02-16 18:27:04.158842,SRV-004,RACK-C,10.0,41.2,116.0,19.0,50.0,248.5,normal
2025-02-16 18:27:04.158842,SRV-005,RACK-C,10.0,55.0,105.0,19.0,50.0,193.3,normal
2025-02-16 18:28:04.158842,SRV-001,RACK-B,10.0,31.1,112.0,19.0,237.0,242.1,normal
2025-02-16 18:28:04.158842,SRV-002,RACK-A,10.0,52.4,106.0,19.0,300.0,216.8,normal
2025-02-16 18:28:04.158842,SRV-003,RACK-C,10.0,39.2,104.0,19.0,71.0,218.6,normal
2025-02-16 18:28:04.158842,SRV-004,RACK-C,10.0,40.7,108.0,19.0,160.0,199.4,normal
2025-02-16 18:28:04.158842,SRV-005,RACK-B,10.0,42.9,87.0,19.0,201.0,206.7,normal
2025-02-16 18:29:04.158842,SRV-001,RACK-B,10.0,42.3,106.0,19.0,169.0,201.9,normal
2025-02-16 18:29:04.158842,SRV-002,RACK-C,10.0,46.1,86.0,19.0,74.0,210.2,normal
2025-02-16 18:29:04.158842,SRV-003,RACK-C,10.0,45.6,109.0,19.0,50.0,230.2,normal
2025-02-16 18:29:04.158842,SRV-004,RACK-B,10.0,34.6,98.0,19.0,109.0,237.3,normal
2025-02-16 18:29:04.158842,SRV-005,RACK-B,10.0,36.0,89.0,19.0,50.0,225.3,normal
2025-02-16 18:30:04.158842,SRV-001,RACK-A,10.0,45.1,92.0,19.0,64.0,197.7,normal
2025-02-16 18:30:04.158842,SRV-002,RACK-C,10.0,51.4,83.0,19.0,50.0,238.2,normal
2025-02-16 18:30:04.158842,SRV-003,RACK-B,10.0,41.2,96.0,19.0,50.0,230.1,normal
2025-02-16 18:30:04.158842,SRV-004,RACK-C,10.0,36.4,88.0,19.0,70.0,229.8,normal
2025-02-16 18:30:04.158842,SRV-005,RACK-B,10.0,46.0,102.0,19.0,50.0,227.9,normal
2025-02-16 18:31:04.158842,SRV-001,RACK-B,10.0,45.8,98.0,19.0,124.0,218.2,normal
2025-02-16 18:31:04.158842,SRV-002,RACK-B,10.0,37.6,99.0,19.0,50.0,213.2,normal
2025-02-16 18:31:04.158842,SRV-003,RACK-C,10.0,41.9,100.0,19.0,423.0,187.0,normal
2025-02-16 18:31:04.158842,SRV-004,RACK-C,10.0,29.6,81.0,19.0,52.0,269.6,normal
2025-02-16 18:31:04.158842,SRV-005,RACK-A,10.0,40.1,92.0,19.0,168.0,194.3,normal
2025-02-16 18:32:04.158842,SRV-001,RACK-C,10.0,36.1,116.0,19.0,117.0,224.5,normal
2025-02-16 18:32:04.158842,SRV-002,RACK-C,10.0,43.1,84.0,19.0,70.0,208.8,normal
2025-02-16 18:32:04.158842,SRV-003,RACK-C,10.0,37.9,103.0,19.0,52.0,234.0,normal
2025-02-16 18:32:04.158842,SRV-004,RACK-B,10.0,43.5,83.0,19.0,70.0,173.7,normal
2025-02-16 18:32:04.158842,SRV-005,RACK-B,10.0,42.8,104.0,19.0,127.0,232.0,normal
2025-02-16 18:33:04.158842,SRV-001,RACK-B,10.0,41.7,111.0,19.0,149.0,212.4,normal
2025-02-16 18:33:04.158842,SRV-002,RACK-A,10.0,37.5,109.0,19.0,62.0,271.9,normal
2025-02-16 18:33:04.158842,SRV-003,RACK-B,10.0,48.5,102.0,19.0,50.0,258.5,normal
2025-02-16 18:33:04.158842,SRV-004,RACK-B,10.0,44.1,93.0,19.0,347.0,221.7,normal
2025-02-16 18:33:04.158842,SRV-005,RACK-A,10.0,36.6,78.0,19.0,73.0,186.7,normal
2025-02-16 18:34:04.158842,SRV-001,RACK-A,10.0,43.7,95.0,19.0,111.0,194.2,normal
2025-02-16 18:34:04.158842,SRV-002,RACK-B,10.0,40.0,116.0,19.0,50.0,242.1,normal
2025-02-16 18:34:04.158842,SRV-003,RACK-B,10.0,35.9,99.0,19.0,50.0,204.6,normal
2025-02-16 18:34:04.158842,SRV-004,RACK-B,10.0,35.6,99.0,19.0,54.0,187.9,normal
2025-02-16 18:34:04.158842,SRV-005,RACK-A,10.0,37.6,88.0,19.0,137.0,222.7,normal
2025-02-16 18:35:04.158842,SRV-001,RACK-C,10.0,31.4,93.0,19.0,50.0,208.6,normal
2025-02-16 18:35:04.158842,SRV-002,RACK-A,10.0,38.9,102.0,19.0,50.0,227.6,normal
2025-02-16 18:35:04.158842,SRV-003,RACK-B,10.0,41.7,98.0,19.0,59.0,218.7,normal
2025-02-16 18:35:04.158842,SRV-004,RACK-C,10.0,49.1,97.0,19.0,71.0,192.4,normal
2025-02-16 18:35:04.158842,SRV-005,RACK-C,10.0,39.7,102.0,19.0,50.0,178.9,normal
2025-02-16 18:36:04.158842,SRV-001,RACK-C,10.0,35.0,88.0,19.0,50.0,207.9,normal
2025-02-16 18:36:04.158842,SRV-002,RACK-B,10.0,49.0,99.0,19.0,189.0,247.0,normal
2025-02-16 18:36:04.158842,SRV-003,RACK-A,10.0,55.5,103.0,19.0,50.0,222.1,normal
2025-02-16 18:36:04.158842,SRV-004,RACK-A,10.0,55.5,114.0,19.0,114.0,239.6,normal
2025-02-16 18:36:04.158842,SRV-005,RACK-C,10.0,46.3,109.0,19.0,56.0,252.1,normal
2025-02-16 18:37:04.158842,SRV-001,RACK-B,10.0,36.5,107.0,19.0,50.0,236.0,normal
2025-02-16 18:37:04.158842,SRV-002,RACK-C,10.0,35.4,117.0,19.0,50.0,237.7,normal
2025-02-16 18:37:04.158842,SRV-003,RACK-C,10.0,38.5,98.0,19.0,50.0,218.3,normal
2025-02-16 18:37:04.158842,SRV-004,RACK-B,10.0,44.3,98.0,19.0,50.0,206.1,normal
2025-02-16 18:37:04.158842,SRV-005,RACK-B,10.0,44.4,102.0,19.0,70.0,211.3,normal
2025-02-16 18:38:04.158842,SRV-001,RACK-B,10.0,42.5,104.0,19.0,95.0,238.7,normal
2025-02-16 18:38:04.158842,SRV-002,RACK-B,10.0,38.9,99.0,19.0,50.0,213.7,normal
2025-02-16 18:38:04.158842,SRV-003,RACK-B,10.0,46.3,87.0,19.0,117.0,208.3,normal
2025-02-16 18:38:04.158842,SRV-004,RACK-A,10.0,47.0,87.0,19.0,50.0,242.0,normal
2025-02-16 18:38:04.158842,SRV-005,RACK-C,10.0,51.5,94.0,19.0,233.0,225.1,normal
2025-02-16 18:39:04.158842,SRV-001,RACK-C,10.0,33.0,108.0,19.0,50.0,282.0,normal
2025-02-16 18:39:04.158842,SRV-002,RACK-C,10.0,47.6,104.0,19.0,93.0,230.1,normal
2025-02-16 18:39:04.158842,SRV-003,RACK-A,10.0,36.5,89.0,19.0,50.0,221.6,normal
2025-02-16 18:39:04.158842,SRV-004,RACK-B,10.0,47.8,107.0,19.0,117.0,228.5,normal
2025-02-16 18:39:04.158842,SRV-005,RACK-B,10.0,48.0,87.0,19.0,50.0,209.8,normal
2025-02-16 18:40:04.158842,SRV-001,RACK-B,10.0,50.9,83.0,19.0,228.0,208.1,normal
2025-02-16 18:40:04.158842,SRV-002,RACK-A,10.0,43.2,101.0,19.0,529.0,198.8,normal
2025-02-16 18:40:04.158842,SRV-003,RACK-B,10.0,39.7,123.0,19.0,50.0,226.7,normal
2025-02-16 18:40:04.158842,SRV-004,RACK-B,10.0,38.6,101.0,19.0,50.0,192.4,normal
2025-02-16 18:40:04.158842,SRV-005,RACK-B,10.0,43.6,101.0,19.0,69.0,201.1,normal
2025-02-16 18:41:04.158842,SRV-001,RACK-C,86.2,71.4,81.0,26.6,145.0,381.9,warning
2025-02-16 18:41:04.158842,SRV-002,RACK-B,10.0,37.0,102.0,19.0,50.0,197.5,normal
2025-02-16 18:41:04.158842,SRV-003,RACK-A,10.0,44.4,89.0,19.0,50.0,232.6,normal
2025-02-16 18:41:04.158842,SRV-004,RACK-C,10.0,38.1,101.0,19.0,50.0,218.6,normal
2025-02-16 18:41:04.158842,SRV-005,RACK-B,10.0,42.2,102.0,19.0,52.0,227.7,normal
2025-02-16 18:42:04.158842,SRV-001,RACK-C,10.0,47.7,94.0,19.0,127.0,247.5,normal
2025-02-16 18:42:04.158842,SRV-002,RACK-A,10.0,44.2,116.0,19.0,168.0,234.4,normal
2025-02-16 18:42:04.158842,SRV-003,RACK-A,10.0,45.0,93.0,19.0,350.0,214.1,normal
2025-02-16 18:42:04.158842,SRV-004,RACK-B,10.0,40.9,103.0,19.0,111.0,228.7,normal
2025-02-16 18:42:04.158842,SRV-005,RACK-C,10.0,43.4,95.0,19.0,90.0,234.7,normal
2025-02-16 18:43:04.158842,SRV-001,RACK-A,10.0,38.9,87.0,19.0,50.0,193.8,normal
2025-02-16 18:43:04.158842,SRV-002,RACK-A,10.0,40.8,92.0,19.0,194.0,203.3,normal
2025-02-16 18:43:04.158842,SRV-003,RACK-B,10.0,42.7,91.0,19.0,251.0,210.1,normal
2025-02-16 18:43:04.158842,SRV-004,RACK-C,10.0,40.0,106.0,19.0,136.0,220.4,normal
2025-02-16 18:43:04.158842,SRV-005,RACK-A,10.0,38.1,78.0,19.0,50.0,220.2,normal
2025-02-16 18:44:04.158842,SRV-001,RACK-B,10.0,44.7,105.0,19.0,275.0,218.5,normal
2025-02-16 18:44:04.158842,SRV-002,RACK-A,10.0,43.5,103.0,19.0,67.0,252.9,normal
2025-02-16 18:44:04.158842,SRV-003,RACK-B,10.0,43.1,111.0,19.0,50.0,241.9,normal
2025-02-16 18:44:04.158842,SRV-004,RACK-B,10.0,42.4,82.0,19.0,161.0,205.0,normal
2025-02-16 18:44:04.158842,SRV-005,RACK-A,10.0,45.7,101.0,19.0,155.0,179.9,normal
2025-02-16 18:45:04.158842,SRV-001,RACK-A,10.0,41.0,95.0,19.0,50.0,195.1,normal
2025-02-16 18:45:04.158842,SRV-002,RACK-A,10.0,48.1,86.0,19.0,88.0,202.0,normal
2025-02-16 18:45:04.158842,SRV-003,RACK-A,10.0,40.7,91.0,19.0,204.0,237.6,normal
2025-02-16 18:45:04.158842,SRV-004,RACK-C,10.0,46.0,92.0,19.0,218.0,230.6,normal
2025-02-16 18:45:04.158842,SRV-005,RACK-C,10.0,39.8,97.0,19.0,255.0,210.6,normal
2025-02-16 18:46:04.158842,SRV-001,RACK-C,10.0,44.4,107.0,19.0,50.0,208.3,normal
2025-02-16 18:46:04.158842,SRV-002,RACK-B,10.0,41.5,73.0,19.0,127.0,209.8,normal
2025-02-16 18:46:04.158842,SRV-003,RACK-A,10.0,44.7,91.0,19.0,50.0,231.7,normal
2025-02-16 18:46:04.158842,SRV-004,RACK-C,10.0,48.6,93.0,19.0,145.0,209.2,normal
2025-02-16 18:46:04.158842,SRV-005,RACK-C,10.0,38.9,92.0,19.0,116.0,216.6,normal
2025-02-16 18:47:04.158842,SRV-001,RACK-B,10.0,53.1,109.0,19.0,50.0,255.6,normal
2025-02-16 18:47:04.158842,SRV-002,RACK-A,10.0,41.0,111.0,19.0,50.0,236.9,normal
2025-02-16 18:47:04.158842,SRV-003,RACK-C,10.0,47.7,104.0,19.0,153.0,264.3,normal
2025-02-16 18:47:04.158842,SRV-004,RACK-B,10.0,46.8,90.0,19.0,248.0,205.4,normal
2025-02-16 18:47:04.158842,SRV-005,RACK-C,10.0,29.7,104.0,19.0,50.0,247.2,normal
2025-02-16 18:48:04.158842,SRV-001,RACK-A,10.0,43.2,96.0,19.0,50.0,203.1,normal
2025-02-16 18:48:04.158842,SRV-002,RACK-A,10.0,42.7,100.0,19.0,50.0,207.8,normal
2025-02-16 18:48:04.158842,SRV-003,RACK-A,10.0,47.1,95.0,19.0,117.0,223.0,normal
2025-02-16 18:48:04.158842,SRV-004,RACK-B,10.0,38.5,103.0,19.0,50.0,247.3,normal
2025-02-16 18:48:04.158842,SRV-005,RACK-A,10.0,39.3,92.0,19.0,154.0,204.6,normal
2025-02-16 18:49:04.158842,SRV-001,RACK-B,10.0,31.7,103.0,19.0,144.0,203.7,normal
2025-02-16 18:49:04.158842,SRV-002,RACK-A,10.0,35.3,113.0,19.0,50.0,200.6,normal
2025-02-16 18:49:04.158842,SRV-003,RACK-A,10.0,52.8,100.0,19.0,216.0,242.3,normal
2025-02-16 18:49:04.158842,SRV-004,RACK-C,10.0,42.1,94.0,19.0,132.0,227.3,normal
2025-02-16 18:49:04.158842,SRV-005,RACK-C,10.0,38.8,94.0,19.0,50.0,219.1,normal
2025-02-16 18:50:04.158842,SRV-001,RACK-A,10.0,43.3,103.0,19.0,303.0,212.3,normal
2025-02-16 18:50:04.158842,SRV-002,RACK-C,10.0,40.6,96.0,19.0,195.0,205.4,normal
2025-02-16 18:50:04.158842,SRV-003,RACK-A,10.0,35.5,101.0,19.0,50.0,215.5,normal
2025-02-16 18:50:04.158842,SRV-004,RACK-A,10.0,49.1,75.0,19.0,50.0,217.0,normal
2025-02-16 18:50:04.158842,SRV-005,RACK-B,10.0,46.4,86.0,19.0,134.0,234.8,normal
2025-02-16 18:51:04.158842,SRV-001,RACK-A,10.0,52.6,104.0,19.0,56.0,217.4,normal
2025-02-16 18:51:04.158842,SRV-002,RACK-A,10.0,40.2,89.0,19.0,78.0,222.7,normal
2025-02-16 18:51:04.158842,SRV-003,RACK-C,10.0,34.0,90.0,19.0,201.0,225.7,normal
2025-02-16 18:51:04.158842,SRV-004,RACK-B,10.0,38.9,102.0,19.0,50.0,249.2,normal
2025-02-16 18:51:04.158842,SRV-005,RACK-B,10.0,44.1,108.0,19.0,50.0,233.7,normal
2025-02-16 18:52:04.158842,SRV-001,RACK-A,10.0,48.8,90.0,19.0,50.0,202.3,normal
2025-02-16 18:52:04.158842,SRV-002,RACK-A,10.0,39.5,109.0,19.0,197.0,225.2,normal
2025-02-16 18:52:04.158842,SRV-003,RACK-B,10.0,43.3,101.0,19.0,144.0,232.8,normal
2025-02-16 18:52:04.158842,SRV-004,RACK-B,10.0,51.3,101.0,19.0,126.0,223.6,normal
2025-02-16 18:52:04.158842,SRV-005,RACK-C,10.0,44.6,98.0,19.0,50.0,242.3,normal
2025-02-16 18:53:04.158842,SRV-001,RACK-A,10.0,43.7,107.0,19.0,50.0,212.3,normal
2025-02-16 18:53:04.158842,SRV-002,RACK-C,10.0,38.5,94.0,19.0,50.0,209.4,normal
2025-02-16 18:53:04.158842,SRV-003,RACK-A,10.0,46.8,104.0,19.0,115.0,205.9,normal
2025-02-16 18:53:04.158842,SRV-004,RACK-A,10.0,39.2,79.0,19.0,50.0,198.8,normal
2025-02-16 18:53:04.158842,SRV-005,RACK-A,10.0,52.5,97.0,19.0,50.0,230.5,normal
2025-02-16 18:54:04.158842,SRV-001,RACK-A,10.0,43.2,100.0,19.0,50.0,204.4,normal
2025-02-16 18:54:04.158842,SRV-002,RACK-A,10.0,41.4,94.0,19.0,111.0,224.5,normal
2025-02-16 18:54:04.158842,SRV-003,RACK-C,10.0,39.2,102.0,19.0,104.0,222.1,normal
2025-02-16 18:54:04.158842,SRV-004,RACK-A,10.0,42.2,107.0,19.0,104.0,211.0,normal
2025-02-16 18:54:04.158842,SRV-005,RACK-C,10.0,34.3,97.0,19.0,50.0,218.6,normal
2025-02-16 18:55:04.158842,SRV-001,RACK-B,10.0,45.0,111.0,19.0,50.0,212.3,normal
2025-02-16 18:55:04.158842,SRV-002,RACK-B,10.0,42.8,115.0,19.0,121.0,233.3,normal
2025-02-16 18:55:04.158842,SRV-003,RACK-A,10.0,36.9,102.0,19.0,50.0,212.6,normal
2025-02-16 18:55:04.158842,SRV-004,RACK-B,10.0,39.5,102.0,19.0,118.0,204.2,normal
2025-02-16 18:55:04.158842,SRV-005,RACK-A,10.0,31.8,111.0,19.0,303.0,221.7,normal
2025-02-16 18:56:04.158842,SRV-001,RACK-C,10.0,36.9,110.0,19.0,152.0,200.9,normal
2025-02-16 18:56:04.158842,SRV-002,RACK-C,10.0,38.6,103.0,19.0,50.0,200.9,normal
2025-02-16 18:56:04.158842,SRV-003,RACK-A,10.0,42.0,94.0,19.0,95.0,185.2,normal
2025-02-16 18:56:04.158842,SRV-004,RACK-C,10.0,44.9,111.0,19.0,50.0,251.6,normal
2025-02-16 18:56:04.158842,SRV-005,RACK-B,10.0,48.3,94.0,19.0,131.0,230.1,normal
2025-02-16 18:57:04.158842,SRV-001,RACK-C,10.0,38.2,117.0,19.0,55.0,229.9,normal
2025-02-16 18:57:04.158842,SRV-002,RACK-C,10.0,42.2,114.0,19.0,50.0,222.0,normal
2025-02-16 18:57:04.158842,SRV-003,RACK-C,10.0,39.0,96.0,19.0,50.0,200.3,normal
2025-02-16 18:57:04.158842,SRV-004,RACK-B,10.0,42.6,80.0,19.0,65.0,197.2,normal
2025-02-16 18:57:04.158842,SRV-005,RACK-A,10.0,43.2,122.0,19.0,50.0,213.3,normal
2025-02-16 18:58:04.158842,SRV-001,RACK-C,10.0,44.3,76.0,19.0,237.0,190.7,normal
2025-02-16 18:58:04.158842,SRV-002,RACK-A,10.0,39.3,86.0,19.0,50.0,217.2,normal
2025-02-16 18:58:04.158842,SRV-003,RACK-A,10.0,48.4,110.0,19.0,50.0,213.3,normal
2025-02-16 18:58:04.158842,SRV-004,RACK-A,10.0,44.6,90.0,19.0,50.0,226.5,normal
2025-02-16 18:58:04.158842,SRV-005,RACK-C,10.0,47.0,88.0,19.0,122.0,196.9,normal
2025-02-16 18:59:04.158842,SRV-001,RACK-A,10.0,45.1,107.0,19.0,110.0,235.4,normal
2025-02-16 18:59:04.158842,SRV-002,RACK-A,10.0,42.7,101.0,38.0,83.0,245.8,warning
2025-02-16 18:59:04.158842,SRV-003,RACK-A,10.0,40.9,109.0,19.0,260.0,238.6,normal
2025-02-16 18:59:04.158842,SRV-004,RACK-B,10.0,38.4,100.0,19.0,155.0,223.9,normal
2025-02-16 18:59:04.158842,SRV-005,RACK-B,10.0,43.0,117.0,19.0,50.0,291.7,normal
2025-02-16 19:00:04.158842,SRV-001,RACK-B,10.0,45.0,100.0,19.1,50.0,256.5,normal
2025-02-16 19:00:04.158842,SRV-002,RACK-B,10.0,43.5,93.0,19.1,50.0,216.1,normal
2025-02-16 19:00:04.158842,SRV-003,RACK-C,10.0,55.8,86.0,19.1,89.0,205.1,normal
2025-02-16 19:00:04.158842,SRV-003,RACK-C,10.0,42.0,99.0,19.1,330.0,228.1,normal
2025-02-16 19:00:04.158842,SRV-005,RACK-C,10.0,37.3,105.0,19.1,368.0,243.7,normal
2025-02-16 19:01:04.158842,SRV-001,RACK-B,10.0,33.7,111.0,19.1,158.0,185.3,normal
2025-02-16 19:01:04.158842,SRV-002,RACK-B,10.0,40.8,101.0,19.1,50.0,210.9,normal
2025-02-16 19:01:04.158842,SRV-003,RACK-C,10.0,43.9,97.0,19.1,95.0,228.3,normal
2025-02-16 19:01:04.158842,SRV-004,RACK-B,10.0,46.8,117.0,19.1,50.0,225.7,normal
2025-02-16 19:01:04.158842,SRV-005,RACK-C,10.0,47.3,90.0,19.1,50.0,227.1,normal
2025-02-16 19:02:04.158842,SRV-001,RACK-A,10.0,43.6,82.0,19.1,50.0,195.5,normal
2025-02-16 19:02:04.158842,SRV-002,RACK-C,10.0,46.9,92.0,19.1,205.0,210.7,normal
2025-02-16 19:02:04.158842,SRV-003,RACK-A,10.0,41.7,90.0,19.1,186.0,225.5,normal
2025-02-16 19:02:04.158842,SRV-004,RACK-A,10.0,44.4,111.0,19.1,50.0,207.1,normal
2025-02-16 19:02:04.158842,SRV-005,RACK-B,10.0,52.3,112.0,19.1,158.0,238.2,normal
2025-02-16 19:03:04.158842,SRV-001,RACK-C,10.0,37.2,97.0,19.1,244.0,222.9,normal
2025-02-16 19:03:04.158842,SRV-002,RACK-B,10.0,43.1,92.0,19.1,50.0,167.0,normal
2025-02-16 19:03:04.158842,SRV-003,RACK-A,10.0,37.7,104.0,19.1,50.0,212.1,normal
2025-02-16 19:03:04.158842,SRV-004,RACK-C,10.0,43.0,102.0,19.1,71.0,213.2,normal
2025-02-16 19:03:04.158842,SRV-005,RACK-B,10.0,44.9,122.0,19.1,50.0,223.4,normal
2025-02-16 19:04:04.158842,SRV-001,RACK-B,10.0,48.1,96.0,19.1,88.0,254.3,normal
2025-02-16 19:04:04.158842,SRV-002,RACK-C,10.0,41.6,99.0,19.1,50.0,238.1,normal
2025-02-16 19:04:04.158842,SRV-003,RACK-A,10.0,43.1,99.0,19.1,50.0,220.0,normal
2025-02-16 19:04:04.158842,SRV-003,RACK-C,10.0,43.7,102.0,19.1,89.0,227.1,normal
2025-02-16 19:04:04.158842,SRV-005,RACK-C,79.3,61.5,60.0,26.0,50.0,373.7,normal
